Lake,Date,Time,Site,Depth_tenth_m,Depth_m,Temp,SpCnd,ChlaRFU,Chla,PCRFU,PC,Turb,DOSat,DOConc,pH
Skaneateles,07/10/19,12:42:00,SKLT(2),9.2,9,22.104,268.9,0.27,1.02,0.07,0.07,0.172,108.3,9.44,8.39
Skaneateles,07/10/19,12:42:10,SKLT(2),9.5,9,22.103,268.9,0.25,0.94,0.03,0.03,0.232,108.2,9.44,8.39
Skaneateles,07/10/19,12:42:20,SKLT(2),9.8,10,22.104,268.9,0.24,0.92,0.03,0.02,0.202,108.2,9.44,8.39
Skaneateles,07/10/19,12:42:30,SKLT(2),10,10,22.104,268.9,0.26,0.97,0.06,0.06,0.252,108.3,9.44,8.39
Skaneateles,07/10/19,12:42:40,SKLT(2),10.1,10,22.09933333,268.9,0.25,0.943333333,0.023333333,0.025,0.242,108.3833333,9.45,8.39
Skaneateles,07/10/19,12:43:40,SKLT(2),10.2,10,22.102,268.9,0.25,0.92,-0.01,0,0.222,108.3,9.44,8.39
Skaneateles,07/10/19,12:43:50,SKLT(2),10.4,10,22.101,268.9,0.27,1.02,0.01,0,0.212,108.3,9.44,8.39
Skaneateles,07/10/19,12:44:00,SKLT(2),10.6,11,22.099,268.8,0.23,0.86,0.04,0.04,0.232,108.3,9.45,8.39
Skaneateles,07/10/19,12:44:10,SKLT(2),10.8,11,22.091,268.8,0.25,0.96,0.03,0.02,0.252,108.4,9.45,8.39
Skaneateles,07/10/19,12:44:20,SKLT(2),11,11,22.075,268.7,0.255,0.95,0.03,0.025,0.222,108.65,9.475,8.385
Skaneateles,07/10/19,12:44:40,SKLT(2),11.1,11,22.08366667,268.9,0.24,0.896666667,0.02,0.02,0.215333333,108.6,9.476666667,8.386666667
Skaneateles,07/10/19,12:45:10,SKLT(2),11.2,11,22.103,268.8,0.28,1.05,0.07,0.07,0.252,108.2,9.43,8.39
Skaneateles,07/10/19,12:45:20,SKLT(2),11.4,11,22.062,268.3,0.23,0.86,0.01,0.01,0.242,108.6,9.47,8.38
Skaneateles,07/10/19,12:45:30,SKLT(2),11.7,12,21.958,267.5,0.2,0.76,0.05,0.05,0.292,109.5,9.58,8.37
Skaneateles,07/10/19,12:45:40,SKLT(2),11.9,12,21.79,266.7,0.19,0.71,0.05,0.05,0.372,110.7,9.71,8.36
Skaneateles,07/10/19,12:45:50,SKLT(2),12.1,12,21.5868,266.82,0.164,0.602,0.026,0.03,0.396,113.18,9.968,8.344
Skaneateles,07/10/19,12:46:40,SKLT(2),12.4,12,21.54,266.8,0.16,0.59,0.03,0.03,0.442,113.5,10,8.33
Skaneateles,07/10/19,12:46:50,SKLT(2),12.6,13,21.468,266.7,0.15,0.54,0,0,0.542,113.3,10,8.32
Skaneateles,07/10/19,12:47:00,SKLT(2),12.7,13,21.417,266.7,0.16,0.58,0.06,0.05,0.592,113.2,10,8.32
Skaneateles,07/10/19,12:47:10,SKLT(2),12.8,13,21.335,266.4,0.19,0.68,0.02,0.01,0.642,113.5,10.04,8.31
Skaneateles,07/10/19,12:47:20,SKLT(2),12.9,13,21.304,266.5,0.15,0.56,0.05,0.04,0.552,113.8,10.08,8.31
Skaneateles,07/10/19,12:47:30,SKLT(2),13,13,21.292,266.5,0.12,0.43,0.05,0.05,0.552,114,10.1,8.3
Skaneateles,07/10/19,12:47:40,SKLT(2),13.1,13,21.288,266.45,0.1475,0.5375,0.0425,0.0375,0.4795,114.225,10.1175,8.3075
Skaneateles,07/10/19,12:48:30,SKLT(2),13.2,13,21.285,266.4,0.15,0.54,0.04,0.04,0.492,114.4,10.13,8.31
Skaneateles,07/10/19,12:48:40,SKLT(2),13.5,14,20.95,264.3,0.18,0.66,0.04,0.04,0.442,113,10.07,8.31
Skaneateles,07/10/19,12:48:50,SKLT(2),13.6,14,20.173,265.6,0.18,0.67,-0.01,0,0.372,114.2,10.34,8.33
Skaneateles,07/10/19,12:49:00,SKLT(2),13.8,14,20.066,265.4,0.19,0.71,0.05,0.04,0.452,114.2,10.36,8.33
Skaneateles,07/10/19,12:49:10,SKLT(2),14.1,14,19.173,264.2,0.32,1.22,0.08,0.08,0.652,108.4,10,8.3
Skaneateles,07/10/19,12:49:20,SKLT(2),14.2,14,17.9368,267.2,0.314,1.19,0.114,0.114,0.59,107.78,10.21,8.278
Skaneateles,07/10/19,12:50:10,SKLT(2),14.4,14,17.672,267.8,0.28,1.04,0.11,0.1,0.722,101.8,9.69,8.23
Skaneateles,07/10/19,12:50:20,SKLT(2),14.5,14,17.308,268.6,0.2,0.73,0.1,0.1,0.852,99.9,9.59,8.19
Skaneateles,07/10/19,12:50:30,SKLT(2),14.6,15,17.112,266.6,0.2,0.72,0.11,0.11,0.792,99,9.53,8.19
Skaneateles,07/10/19,12:50:40,SKLT(2),14.8,15,16.77,265.5,0.24,0.89,0.1,0.1,0.502,102.8,9.98,8.25
Skaneateles,07/10/19,12:50:50,SKLT(2),15,15,16.34,265.8,0.24,0.9,0.12,0.11,0.532,106.7,10.45,8.3
Skaneateles,07/10/19,12:51:00,SKLT(2),15.2,15,15.961,266.1,0.22,0.8,0.14,0.14,0.502,108.9,10.75,8.32
Skaneateles,07/10/19,12:51:10,SKLT(2),15.4,15,15.734,267.1,0.25,0.92,0.14,0.14,0.542,109.2,10.83,8.32
Skaneateles,07/10/19,12:51:20,SKLT(2),15.5,16,15.566,266.7,0.21,0.78,0.11,0.1,0.532,109.1,10.85,8.33
Skaneateles,07/10/19,12:51:30,SKLT(2),15.8,16,15.353,266.9,0.21,0.8,0.14,0.13,0.452,109.3,10.92,8.32
Skaneateles,07/10/19,12:51:40,SKLT(2),16,16,15.136,266.7,0.31,1.19,0.17,0.17,0.502,108.4,10.89,8.31
Skaneateles,07/10/19,12:51:50,SKLT(2),16.2,16,14.946,267.6,0.3,1.13,0.12,0.12,0.502,107.7,10.87,8.29
Skaneateles,07/10/19,12:52:00,SKLT(2),16.3,16,14.832,268,0.29,1.09,0.21,0.21,0.552,107.3,10.85,8.28
Skaneateles,07/10/19,12:52:10,SKLT(2),16.6,17,14.698,267.5,0.31,1.19,0.14,0.14,0.672,107.1,10.86,8.28
Skaneateles,07/10/19,12:52:20,SKLT(2),16.8,17,14.335,265.7,0.34,1.31,0.15,0.15,0.552,105.7,10.8,8.27
Skaneateles,07/10/19,12:52:30,SKLT(2),17,17,13.355,264.3,0.39,1.5,0.19,0.19,0.362,100.5,10.48,8.22
Skaneateles,07/10/19,12:52:40,SKLT(2),17.1,17,12.15,267.6333333,0.46,1.766666667,0.226666667,0.223333333,0.292,99.53333333,10.68333333,8.186666667
Skaneateles,07/10/19,12:53:10,SKLT(2),17.2,17,11.901,269.2,0.49,1.89,0.28,0.28,0.272,99.3,10.72,8.16
Skaneateles,07/10/19,12:53:20,SKLT(2),17.5,17.5,11.3335,268.2,0.655,2.54,0.27,0.26,0.272,96.6,10.555,8.135
Skaneateles,07/10/19,12:53:40,SKLT(2),17.6,18,10.9225,269.7,0.495,1.925,0.315,0.315,0.217,94.7,10.455,8.095
Skaneateles,07/10/19,13:19:14,SKLT(3),0,0,23.7775,268.5,0.1,0.32,-0.06,0,0.142,106.95,9.035,8.375
Skaneateles,07/10/19,13:19:44,SKLT(3),0.1,0,23.625,269.4,0.11,0.38,-0.03,0,0.182,109,9.23,8.36
Skaneateles,07/10/19,13:19:54,SKLT(3),0.2,0,23.534,269.5333333,0.126666667,0.448333333,-0.031666667,0.001666667,0.165333333,109.35,9.278333333,8.351666667
Skaneateles,07/10/19,13:21:04,SKLT(3),0.3,0,23.493,269.7,0.09,0.28,-0.02,0,0.212,109.5,9.3,8.35
Skaneateles,07/10/19,13:21:14,SKLT(3),0.7,1,23.496,269.6,0.1,0.36,-0.01,0,0.222,109.5,9.3,8.35
Skaneateles,07/10/19,13:21:24,SKLT(3),0.8,1,23.478,269.7,0.12,0.43,-0.02,0,0.152,109.5,9.3,8.35
Skaneateles,07/10/19,13:21:34,SKLT(3),1,1,23.466,269.5,0.11,0.36,-0.04,0,0.212,109.4,9.3,8.35
Skaneateles,07/10/19,13:21:44,SKLT(3),1.2,1,23.425,269.6,0.11,0.37,-0.01,0,0.192,109.4,9.31,8.35
Skaneateles,07/10/19,13:21:54,SKLT(3),1.4,1,23.422,269.6,0.14,0.48,-0.01,0,0.172,109.4,9.3,8.35
Skaneateles,07/10/19,13:22:04,SKLT(3),1.6,2,23.303,269.3,0.12,0.42,0.01,0.01,0.152,109.1,9.3,8.35
Skaneateles,07/10/19,13:22:14,SKLT(3),1.8,2,23.135,269,0.15,0.55,0,0,0.192,108.8,9.3,8.35
Skaneateles,07/10/19,13:22:24,SKLT(3),2.1,2,22.868,268.5,0.13,0.46,-0.01,0,0.162,108.5,9.32,8.36
Skaneateles,07/10/19,13:22:34,SKLT(3),2.4,2,22.619,268.1,0.14,0.49,0.01,0.01,0.182,108.7,9.39,8.36
Skaneateles,07/10/19,13:22:44,SKLT(3),3,3,22.407,268.4,0.14,0.49,-0.02,0,0.182,109.5,9.49,8.36
Skaneateles,07/10/19,13:22:54,SKLT(3),3.3,3,22.354,268.6,0.15,0.53,0.04,0.04,0.182,109.6,9.52,8.37
Skaneateles,07/10/19,13:23:04,SKLT(3),3.7,4,22.318,268.6,0.14,0.48,-0.01,0,0.162,109.6,9.52,8.37
Skaneateles,07/10/19,13:23:14,SKLT(3),3.8,4,22.287,268.7,0.15,0.53,-0.02,0,0.252,109.7,9.53,8.37
Skaneateles,07/10/19,13:23:24,SKLT(3),4,4,22.259,268.6,0.16,0.57,-0.01,0,0.232,109.8,9.54,8.37
Skaneateles,07/10/19,13:23:34,SKLT(3),4.2,4,22.233,268.5,0.16,0.58,0.02,0.01,0.202,109.8,9.55,8.37
Skaneateles,07/10/19,13:23:44,SKLT(3),4.4,4,22.202,268.4,0.19,0.69,0,0,0.212,109.9,9.56,8.37
Skaneateles,07/10/19,13:23:54,SKLT(3),4.5,5,22.175,268.3,0.19,0.69,0.04,0.03,0.252,110.1,9.59,8.36
Skaneateles,07/10/19,13:24:04,SKLT(3),4.7,5,22.157,268.2,0.17,0.64,0,0,0.222,110.4,9.62,8.36
Skaneateles,07/10/19,13:24:14,SKLT(3),5,5,22.119,267.6,0.15,0.55,0.01,0.01,0.392,111.1,9.68,8.36
Skaneateles,07/10/19,13:24:24,SKLT(3),5.1,5,22.067,267.7,0.11,0.38,0.05,0.04,0.552,112,9.77,8.33
Skaneateles,07/10/19,13:24:34,SKLT(3),5.2,5,22.04,267.7,0.12,0.41,0.04,0.04,0.742,112.2,9.79,8.31
Skaneateles,07/10/19,13:24:44,SKLT(3),5.5,5,21.986,267.3,0.13,0.45,-0.02,0,0.692,112.4,9.82,8.3
Skaneateles,07/10/19,13:24:54,SKLT(3),5.6,6,21.904,266.9,0.105,0.355,0.015,0.02,0.592,113.15,9.905,8.31
Skaneateles,07/10/19,13:25:14,SKLT(3),5.7,6,21.816,266.2,0.14,0.48,-0.01,0,0.772,113.5,9.96,8.31
Skaneateles,07/10/19,13:25:24,SKLT(3),5.8,6,21.688,265.2,0.13,0.46,0.01,0.01,0.752,115.3,10.14,8.31
Skaneateles,07/10/19,13:25:34,SKLT(3),5.9,6,21.576,264.8,0.16,0.6,0.05,0.04,0.842,117.3,10.33,8.32
Skaneateles,07/10/19,13:25:44,SKLT(3),6.1,6,21.523,264.6666667,0.186666667,0.69,0.026666667,0.026666667,0.862,119.2,10.51333333,8.316666667
Skaneateles,07/10/19,13:51:52,SKLT(3E),0.1,0,24.193,269.7,0.11,0.39,-0.05,0,0.182,110.3,9.25,8.37
Skaneateles,07/10/19,13:52:02,SKLT(3E),0.4,0,24.111,269.6,0.13,0.46,-0.01,0,0.162,110.2,9.25,8.37
Skaneateles,07/10/19,13:52:12,SKLT(3E),0.7,1,24.062,269.6,0.13,0.47,-0.07,0,0.122,110.2,9.26,8.37
Skaneateles,07/10/19,13:52:22,SKLT(3E),1,1,24.006,269.5,0.14,0.5,-0.01,0,0.142,110.1,9.26,8.36
Skaneateles,07/10/19,13:52:32,SKLT(3E),1.3,1,23.954,269.5,0.15,0.54,-0.02,0,0.182,110.2,9.28,8.36
Skaneateles,07/10/19,13:52:42,SKLT(3E),1.7,2,23.804,269.2,0.14,0.52,-0.08,0,0.222,109.6,9.25,8.34
Skaneateles,07/10/19,13:52:52,SKLT(3E),2,2,23.619,268.9,0.14,0.51,-0.07,0,0.222,109.7,9.29,8.34
Skaneateles,07/10/19,13:53:02,SKLT(3E),2.3,2,23.399,267.5,0.16,0.59,-0.09,0,0.212,110.2,9.37,8.35
Skaneateles,07/10/19,13:53:12,SKLT(3E),2.7,3,23.016,266.3,0.1,0.35,-0.07,0,0.232,112,9.6,8.37
Skaneateles,07/10/19,13:53:22,SKLT(3E),2.9,3,22.767,267.1,0.1,0.33,-0.04,0,0.262,113.1,9.74,8.38
Skaneateles,07/10/19,13:53:32,SKLT(3E),3.2,3,22.716,267.3,0.12,0.44,-0.02,0,0.722,113.6,9.79,8.39
Skaneateles,07/10/19,13:53:42,SKLT(3E),3.4,3,22.694,267.3,0.12,0.43,0.04,0.03,0.732,113.7,9.8,8.39
Skaneateles,07/10/19,13:53:52,SKLT(3E),3.5,3,22.689,267.2,0.15,0.55,0,0,0.542,113.9,9.82,8.39
Skaneateles,07/10/19,13:35:55,SKLT(3W),0,0,23.76833333,269.5,0.09,0.293333333,-0.033333333,0,0.158666667,108.4666667,9.166666667,8.333333333
Skaneateles,07/10/19,13:36:45,SKLT(3W),0.1,0,23.75366667,269.8666667,0.106666667,0.373333333,-0.043333333,0,0.188666667,109.3,9.24,8.323333333
Skaneateles,07/10/19,13:37:15,SKLT(3W),0.2,0,23.726,269.8,0.13,0.46,-0.07,0,0.172,109.3,9.24,8.32
Skaneateles,07/10/19,13:37:25,SKLT(3W),0.5,1,23.597,269,0.15,0.55,-0.03,0,0.182,108.9,9.22,8.32
Skaneateles,07/10/19,13:37:35,SKLT(3W),0.8,1,23.277,268.7,0.15,0.55,-0.05,0,0.262,108.6,9.26,8.33
Skaneateles,07/10/19,13:37:45,SKLT(3W),1,1,23.042,268.7,0.18,0.67,0,0,0.202,109,9.33,8.34
Skaneateles,07/10/19,13:37:55,SKLT(3W),1.2,1,22.905,268.8,0.17,0.63,0.01,0,0.252,109.2,9.37,8.35
Skaneateles,07/10/19,13:38:05,SKLT(3W),1.4,1,22.805,268.9,0.17,0.61,-0.03,0,0.202,109.5,9.42,8.35
Skaneateles,07/10/19,13:38:15,SKLT(3W),1.6,2,22.783,269.2,0.18,0.65,-0.02,0,0.212,109.6,9.43,8.35
Skaneateles,07/10/19,13:38:25,SKLT(3W),1.8,2,22.772,269.2,0.16,0.57,0.01,0,0.192,109.5,9.43,8.35
Skaneateles,07/10/19,13:38:35,SKLT(3W),2,2,22.723,269.1,0.16,0.59,0.01,0,0.242,109.4,9.43,8.35
Skaneateles,07/10/19,13:38:45,SKLT(3W),2.2,2,22.709,269.2,0.16,0.57,-0.01,0,0.232,109.5,9.44,8.35
Skaneateles,07/10/19,13:38:55,SKLT(3W),2.5,2,22.672,268.8,0.15,0.53,-0.04,0,0.262,109.5,9.44,8.35
Skaneateles,07/10/19,13:39:05,SKLT(3W),2.7,3,22.562,267.6,0.17,0.6,0.03,0.02,0.192,110.2,9.52,8.36
Skaneateles,07/10/19,13:39:15,SKLT(3W),2.8,3,22.464,267.3,0.16,0.59,-0.03,0,0.212,112.8,9.77,8.37
Skaneateles,07/10/19,13:39:25,SKLT(3W),3,3,22.417,267.1,0.14,0.51,-0.04,0,0.272,114.8,9.95,8.38
Skaneateles,07/10/19,13:39:35,SKLT(3W),3.2,3,22.372,266.8,0.16,0.58,-0.06,0,0.192,116.3,10.09,8.38
Skaneateles,07/10/19,13:39:45,SKLT(3W),3.4,3,22.3535,266.85,0.17,0.62,-0.005,0.015,0.222,116.9,10.145,8.385
Skaneateles,07/10/19,14:21:51,SKLT(4),0.1,0,24.474,269.9,0.07,0.24,-0.04,0,0.122,110.8,9.24,8.34
Skaneateles,07/10/19,14:22:01,SKLT(4),0.3,0,24.329,269.7,0.09,0.32,-0.01,0,0.132,110.4,9.23,8.34
Skaneateles,07/10/19,14:22:11,SKLT(4),0.4,0,24.262,269.7,0.1,0.36,-0.04,0,0.112,110.5,9.25,8.34
Skaneateles,07/10/19,14:22:21,SKLT(4),0.5,0.5,24.236,269.8,0.11,0.385,-0.07,0,0.137,110.6,9.27,8.34
Skaneateles,07/10/19,14:22:41,SKLT(4),0.8,1,24.187,269.4,0.09,0.3,-0.06,0,0.122,110.5,9.26,8.35
Skaneateles,07/10/19,14:22:51,SKLT(4),1.3,1,23.98,268.6,0.09,0.29,-0.05,0,0.152,111,9.34,8.35
Skaneateles,07/10/19,14:23:01,SKLT(4),1.5,2,23.885,268.8,0.1,0.34,-0.08,0,0.132,111.6,9.41,8.36
Skaneateles,07/10/19,14:23:11,SKLT(4),1.6,2,23.838,268.7,0.07,0.23,-0.03,0,0.152,112.1,9.46,8.36
Skaneateles,07/10/19,14:23:21,SKLT(4),1.8,2,23.771,268.5,0.1,0.33,-0.02,0,0.162,112.7,9.52,8.37
Skaneateles,07/10/19,14:23:31,SKLT(4),2,2,23.659,268.1,0.12,0.42,-0.02,0,0.192,112.8,9.55,8.37
Skaneateles,07/10/19,14:23:41,SKLT(4),2.3,2,23.528,268.3,0.11,0.39,-0.03,0,0.192,112.4,9.54,8.37
Skaneateles,07/10/19,14:23:51,SKLT(4),2.6,3,23.408,267.8,0.14,0.49,-0.02,0,0.332,112.4,9.56,8.37
Skaneateles,07/10/19,14:24:01,SKLT(4),2.7,3,23.324,267.6,0.14,0.51,0.01,0.01,0.372,114.2,9.73,8.37
Skaneateles,07/10/19,14:24:11,SKLT(4),2.8,3,23.298,267.5,0.15,0.56,-0.01,0,0.462,115.3,9.83,8.37
Skaneateles,07/10/19,14:24:21,SKLT(4),2.9,3,23.288,267.4,0.14,0.5,-0.06,0,0.412,115.9,9.89,8.37
Skaneateles,07/10/19,14:24:31,SKLT(4),3,3,23.28,267.4,0.14,0.51,0.05,0.04,0.482,116.4,9.92,8.37
Skaneateles,07/10/19,14:44:55,SKLT(4E),0,0,25.203,269.4,0.15,0.53,-0.1,0,0.102,109.1,8.98,8.36
Skaneateles,07/10/19,14:45:25,SKLT(4E),0.1,0,25.086,270,0.16,0.56,-0.06,0,0.172,111.2,9.17,8.36
Skaneateles,07/10/19,14:45:35,SKLT(4E),0.7,1,24.655,267.4,0.09,0.31,-0.06,0,0.172,110.5,9.17,8.37
Skaneateles,07/10/19,14:36:38,SKLT(4W),0,0,24.8855,268.8,0.1,0.335,-0.08,0,0.262,112.5,9.31,8.37
Skaneateles,07/10/19,14:36:58,SKLT(4W),0.1,0,24.941,269.7,0.1,0.34,-0.05,0,0.112,114.2,9.44,8.37
Skaneateles,07/10/19,14:37:08,SKLT(4W),0.5,1,24.626,268.1,0.1,0.33,-0.1,0,0.172,112.3,9.33,8.37
Skaneateles,07/10/19,14:37:18,SKLT(4W),0.9,1,24.194,268.1,0.07,0.22,-0.11,0,0.202,111.9,9.38,8.36
Skaneateles,07/10/19,14:37:28,SKLT(4W),1.3,1,24.016,268.3,0.07,0.21,-0.06,0,0.212,112.7,9.47,8.36
Skaneateles,07/10/19,14:37:38,SKLT(4W),1.9,2,23.934,268.5,0.07,0.22,-0.09,0,0.232,113.2,9.53,8.36
Skaneateles,07/10/19,10:43:29,SKLT(A),0.2,0,23.426,269.2,0.14,0.49,-0.01,0,0.222,106.9,9.09,8.38
Skaneateles,07/10/19,10:43:39,SKLT(A),0.5,1,23.299,269,0.15,0.54,-0.03,0,0.182,106.9,9.11,8.38
Skaneateles,07/10/19,10:43:49,SKLT(A),0.9,1,23.173,268.9,0.19,0.7,-0.03,0,0.212,107,9.14,8.38
Skaneateles,07/10/19,10:43:59,SKLT(A),1.2,1,23.014,268.8,0.16,0.6,-0.04,0,0.192,106.8,9.15,8.39
Skaneateles,07/10/19,10:44:09,SKLT(A),1.4,1,22.895,268.9,0.16,0.58,-0.03,0,0.192,106.8,9.17,8.39
Skaneateles,07/10/19,10:44:19,SKLT(A),1.6,2,22.796,268.8,0.19,0.71,-0.01,0,0.162,106.8,9.19,8.39
Skaneateles,07/10/19,10:44:29,SKLT(A),1.8,2,22.7,268.9,0.14,0.52,0.08,0.08,0.142,107.1,9.23,8.39
Skaneateles,07/10/19,10:44:39,SKLT(A),1.9,2,22.64,269,0.17,0.6,0.01,0.01,0.142,107.2,9.26,8.39
Skaneateles,07/10/19,10:44:49,SKLT(A),2.2,2,22.605,268.9,0.18,0.68,0.01,0.01,0.182,107.3,9.26,8.39
Skaneateles,07/10/19,10:44:59,SKLT(A),2.5,2,22.539,268.8,0.17,0.6,0.01,0.01,0.202,107.3,9.28,8.39
Skaneateles,07/10/19,10:45:09,SKLT(A),2.9,3,22.46,268.7,0.18,0.68,0.03,0.03,0.192,107.3,9.29,8.39
Skaneateles,07/10/19,10:45:19,SKLT(A),3.4,3,22.373,268.7,0.21,0.78,-0.03,0,0.202,107.4,9.32,8.39
Skaneateles,07/10/19,10:45:29,SKLT(A),3.7,4,22.328,268.8,0.21,0.77,0.01,0.01,0.182,107.5,9.34,8.39
Skaneateles,07/10/19,10:45:39,SKLT(A),4.2,4,22.289,268.7,0.22,0.83,0,0,0.192,107.6,9.35,8.39
Skaneateles,07/10/19,10:45:49,SKLT(A),4.5,5,22.219,268.7,0.22,0.81,-0.03,0,0.232,107.7,9.37,8.39
Skaneateles,07/10/19,10:45:59,SKLT(A),4.8,5,22.17,268.7,0.2,0.73,-0.01,0,0.182,107.8,9.39,8.39
Skaneateles,07/10/19,10:46:09,SKLT(A),4.9,5,22.12866667,268.8,0.216666667,0.81,0.003333333,0.006666667,0.202,107.9666667,9.416666667,8.39
Skaneateles,07/10/19,10:46:39,SKLT(A),5.1,5,22.109,268.8,0.21,0.79,0.04,0.04,0.212,108.1,9.42,8.39
Skaneateles,07/10/19,10:46:49,SKLT(A),5.4,5,22.07,268.6,0.23,0.85,0.04,0.04,0.212,108.1,9.43,8.39
Skaneateles,07/10/19,10:46:59,SKLT(A),6,6,21.909,268.2,0.22,0.81,0.01,0.01,0.242,108.3,9.48,8.39
Skaneateles,07/10/19,10:47:09,SKLT(A),6.4,6,21.755,268.2,0.24,0.92,0.02,0.02,0.222,108.8,9.55,8.39
Skaneateles,07/10/19,10:47:19,SKLT(A),6.8,7,21.665,268.3,0.25,0.92,0.04,0.04,0.232,109.2,9.61,8.39
Skaneateles,07/10/19,10:47:29,SKLT(A),7.2,7,21.596,268.2,0.25,0.93,0.01,0,0.242,109.5,9.65,8.4
Skaneateles,07/10/19,10:47:39,SKLT(A),7.5,7,21.536,268.1,0.21,0.77,0.02,0.02,0.272,109.7,9.67,8.4
Skaneateles,07/10/19,10:47:49,SKLT(A),7.9,8,21.468,268.1,0.22,0.83,0.08,0.08,0.262,110,9.71,8.4
Skaneateles,07/10/19,10:47:59,SKLT(A),8.2,8,21.439,268.2,0.25,0.95,0.01,0.01,0.292,110.3,9.75,8.4
Skaneateles,07/10/19,10:48:09,SKLT(A),8.6,9,21.404,268,0.23,0.88,0.03,0.03,0.302,110.6,9.77,8.4
Skaneateles,07/10/19,10:48:19,SKLT(A),8.9,9,21.27,266.8,0.22,0.82,0.01,0,0.272,110.6,9.8,8.4
Skaneateles,07/10/19,10:48:29,SKLT(A),9.2,9,20.25,264.1,0.23,0.88,0.01,0.01,0.312,112,10.12,8.4
Skaneateles,07/10/19,10:48:39,SKLT(A),9.5,9,19.695,265.9,0.25,0.93,0.06,0.06,0.342,114.5,10.47,8.4
Skaneateles,07/10/19,10:48:49,SKLT(A),9.9,10,19.405,265.9,0.28,1.04,0.08,0.08,0.342,115.3,10.6,8.43
Skaneateles,07/10/19,10:48:59,SKLT(A),10.1,10,18.797,265,0.3,1.12,0.13,0.13,0.332,114.4,10.64,8.44
Skaneateles,07/10/19,10:49:09,SKLT(A),10.5,11,17.642,263.7,0.29,1.1,0.08,0.07,0.372,112.6,10.71,8.45
Skaneateles,07/10/19,10:49:19,SKLT(A),11.1,11,16.571,264.8,0.28,1.07,0.09,0.09,0.382,112.6,10.96,8.44
Skaneateles,07/10/19,10:49:29,SKLT(A),11.6,12,15.726,265.3,0.28,1.05,0.09,0.09,0.382,111.4,11.05,8.41
Skaneateles,07/10/19,10:49:39,SKLT(A),11.9,12,14.958,265.6,0.25,0.94,0.1,0.1,0.382,110.3,11.12,8.39
Skaneateles,07/10/19,10:49:49,SKLT(A),12.4,12,14.23,265.6,0.33,1.25,0.14,0.13,0.432,110.3,11.3,8.41
Skaneateles,07/10/19,10:49:59,SKLT(A),12.8,13,13.693,266.2,0.4,1.54,0.14,0.14,0.452,111.5,11.56,8.42
Skaneateles,07/10/19,10:50:09,SKLT(A),13.3,13,13.334,266.6,0.42,1.61,0.18,0.18,0.412,111.5,11.64,8.41
Skaneateles,07/10/19,10:50:19,SKLT(A),13.8,14,12.886,266.8,0.43,1.64,0.19,0.19,0.382,110.2,11.62,8.38
Skaneateles,07/10/19,10:50:29,SKLT(A),14.4,14,12.546,267.4,0.45,1.72,0.2,0.2,0.382,109.3,11.62,8.36
Skaneateles,07/10/19,10:50:39,SKLT(A),14.8,15,12.333,267.6,0.43,1.67,0.17,0.16,0.342,108.6,11.6,8.34
Skaneateles,07/10/19,10:50:49,SKLT(A),15.3,15,12.113,267.5,0.42,1.61,0.24,0.23,0.432,107.9,11.59,8.33
Skaneateles,07/10/19,10:50:59,SKLT(A),15.8,16,11.821,267.6,0.52,2.03,0.24,0.24,0.422,107.6,11.63,8.32
Skaneateles,07/10/19,10:51:09,SKLT(A),16.3,16,11.599,267.9,0.51,1.99,0.25,0.24,0.432,107.2,11.65,8.31
Skaneateles,07/10/19,10:51:19,SKLT(A),16.5,17,11.481,268.1,0.53,2.05,0.25,0.25,0.462,106.9,11.65,8.3
Skaneateles,07/10/19,10:51:29,SKLT(A),16.9,17,11.298,267.8,0.53,2.06,0.28,0.28,0.492,106.3,11.63,8.29
Skaneateles,07/10/19,10:51:39,SKLT(A),17,17,11.133,268.3,0.55,2.14,0.29,0.28,0.462,106.1,11.65,8.28
Skaneateles,07/10/19,10:51:49,SKLT(A),17.3,17,11.065,268.5,0.51,1.98,0.24,0.24,0.422,105.6,11.62,8.27
Skaneateles,07/10/19,10:52:09,SKLT(A),17.4,17,10.953,269,0.39,1.51,0.28,0.28,0.362,104,11.47,8.23
Skaneateles,07/10/19,10:52:19,SKLT(A),17.6,18,10.874,268.7,0.4,1.55,0.31,0.3,0.332,103.3,11.41,8.22
Skaneateles,07/10/19,10:52:29,SKLT(A),17.7,18,10.75,268.7,0.44,1.68,0.29,0.29,0.362,102.8,11.39,8.22
Skaneateles,07/10/19,10:52:39,SKLT(A),18,18,10.593,268.4,0.55,2.13,0.29,0.28,0.412,103.3,11.49,8.23
Skaneateles,07/10/19,10:52:49,SKLT(A),18.2,18,10.44,268.6,0.52,2.03,0.31,0.3,0.402,103.5,11.55,8.23
Skaneateles,07/10/19,10:52:59,SKLT(A),18.6,19,10.306,268.7,0.49,1.89,0.3,0.3,0.412,103.3,11.57,8.22
Skaneateles,07/10/19,10:53:09,SKLT(A),18.8,19,10.202,268.9,0.51,1.98,0.28,0.27,0.362,103.3,11.59,8.22
Skaneateles,07/10/19,10:53:19,SKLT(A),19,19,10.15,269,0.49,1.88,0.32,0.31,0.362,103.2,11.6,8.21
Skaneateles,07/10/19,10:53:29,SKLT(A),19.3,19,10.114,268.9,0.5,1.93,0.29,0.29,0.392,103.1,11.59,8.21
Skaneateles,07/10/19,10:53:39,SKLT(A),19.8,20,10.011,268.9,0.48,1.85,0.31,0.31,0.392,102.6,11.56,8.2
