Lake,Date,Date/Time,Site,Depth_tenth_m,PC,Chla
Skaneateles,8/8/2019,8/8/2019 12:09,SKLT(C),6.5,0,6.4
Skaneateles,8/8/2019,8/8/2019 12:09,SKLT(C),6.7,0,6.5
Skaneateles,8/8/2019,8/8/2019 12:20,SKLT(3),0.5,0,1.5
Skaneateles,8/8/2019,8/8/2019 12:20,SKLT(3),0.9,0,1.8
Skaneateles,8/8/2019,8/8/2019 12:21,SKLT(3),1.3,0,2.6
Skaneateles,8/8/2019,8/8/2019 12:21,SKLT(3),2,0,3.5
Skaneateles,8/8/2019,8/8/2019 12:21,SKLT(3),2.8,0,3.6
Skaneateles,8/8/2019,8/8/2019 12:22,SKLT(3),3.1,0,3.5
Skaneateles,8/8/2019,8/8/2019 12:22,SKLT(3),3.6,0,3.7
Skaneateles,8/8/2019,8/8/2019 12:22,SKLT(3),4,0,3.9
Skaneateles,8/8/2019,8/8/2019 12:22,SKLT(3),4.3,0,4.9
Skaneateles,8/8/2019,8/8/2019 12:23,SKLT(3),4.6,0,6.9
Skaneateles,8/8/2019,8/8/2019 12:23,SKLT(3),4.6,0,7.3
Skaneateles,8/8/2019,8/8/2019 12:23,SKLT(3),4.9,0,9
Skaneateles,8/8/2019,8/8/2019 12:24,SKLT(3),5.2,0,8.7
Skaneateles,8/8/2019,8/8/2019 12:24,SKLT(3),5.4,0,8.4
Skaneateles,8/8/2019,8/8/2019 12:24,SKLT(3),5.6,0,8.2
Skaneateles,8/8/2019,8/8/2019 12:24,SKLT(3),5.7,0,7.9
Skaneateles,8/8/2019,8/8/2019 12:25,SKLT(3),6,0,10.3
Skaneateles,8/8/2019,8/8/2019 12:34,SKLT(3W),0.6,0,2.8
Skaneateles,8/8/2019,8/8/2019 12:34,SKLT(3W),1.3,0,3.5
Skaneateles,8/8/2019,8/8/2019 12:34,SKLT(3W),1.7,0,4.6
Skaneateles,8/8/2019,8/8/2019 12:34,SKLT(3W),2.2,0,6.4
Skaneateles,8/8/2019,8/8/2019 12:35,SKLT(3W),3,0,11.7
Skaneateles,8/8/2019,8/8/2019 12:35,SKLT(3W),3.7,1.6,25.2
Skaneateles,8/8/2019,8/8/2019 12:35,SKLT(3W),3.7,1.4,24
Skaneateles,8/8/2019,8/8/2019 12:36,SKLT(3W),3.7,1.6,19.9
Skaneateles,8/8/2019,8/8/2019 12:36,SKLT(3W),3.7,0.5,18
Skaneateles,8/8/2019,8/8/2019 12:47,SKLT(3E),0.5,0,1.1
Skaneateles,8/8/2019,8/8/2019 12:47,SKLT(3E),1.1,0,1.4
Skaneateles,8/8/2019,8/8/2019 12:47,SKLT(3E),1.7,0,2
Skaneateles,8/8/2019,8/8/2019 12:48,SKLT(3E),2.4,0,2.3
Skaneateles,8/8/2019,8/8/2019 12:48,SKLT(3E),3,0,3.6
Skaneateles,8/8/2019,8/8/2019 12:58,SKLT(D),0.5,0,1.1
Skaneateles,8/8/2019,8/8/2019 12:58,SKLT(D),1.4,0,1.5
Skaneateles,8/8/2019,8/8/2019 12:59,SKLT(D),2.2,0,2.3
Skaneateles,8/8/2019,8/8/2019 12:59,SKLT(D),3.2,0,3
Skaneateles,8/8/2019,8/8/2019 12:59,SKLT(D),4,0,4
Skaneateles,8/8/2019,8/8/2019 12:59,SKLT(D),4.2,0.2,7.2
Skaneateles,8/8/2019,8/8/2019 13:09,SKLT(4),0.2,0,0.3
Skaneateles,8/8/2019,8/8/2019 13:10,SKLT(4),0.1,0,0.3
Skaneateles,8/8/2019,8/8/2019 13:10,SKLT(4),0.1,0,0.1
Skaneateles,8/8/2019,8/8/2019 13:10,SKLT(4),0.1,0,0.3
Skaneateles,8/8/2019,8/8/2019 13:10,SKLT(4),0.5,0,0.4
Skaneateles,8/8/2019,8/8/2019 13:11,SKLT(4),0.9,0,0.6
Skaneateles,8/8/2019,8/8/2019 13:11,SKLT(4),1.3,0,0.9
Skaneateles,8/8/2019,8/8/2019 13:11,SKLT(4),1.6,0,0.8
Skaneateles,8/8/2019,8/8/2019 13:12,SKLT(4),1.9,0,1.4
Skaneateles,8/8/2019,8/8/2019 13:12,SKLT(4),2.2,0,1.9
Skaneateles,8/8/2019,8/8/2019 13:12,SKLT(4),2.4,0,2.2
Skaneateles,8/8/2019,8/8/2019 13:12,SKLT(4),2.5,0.1,2.8
Skaneateles,8/8/2019,8/8/2019 13:13,SKLT(4),2.6,1.1,7
Skaneateles,8/8/2019,8/8/2019 13:23,SKLT(4W),0.3,0,0.5
Skaneateles,8/8/2019,8/8/2019 13:23,SKLT(4W),0.8,0,0.8
Skaneateles,8/8/2019,8/8/2019 13:24,SKLT(4W),1.3,0,0.6
Skaneateles,8/8/2019,8/8/2019 13:24,SKLT(4W),1.7,0,1.2
Skaneateles,8/8/2019,8/8/2019 13:31,SKLT(4E),0.5,0,1.7
Skaneateles,8/8/2019,8/8/2019 13:32,SKLT(4E),1,0,1.7
Skaneateles,8/8/2019,8/8/2019 13:32,SKLT(4E),1.8,0,2.3
Skaneateles,9/4/2019,9/4/2019 8:14,SKLT(1),0.2,0.8,1.1
Skaneateles,9/4/2019,9/4/2019 8:14,SKLT(1),0.4,0.2,0.7
Skaneateles,9/4/2019,9/4/2019 8:14,SKLT(1),1.7,0.2,0.8
Skaneateles,9/4/2019,9/4/2019 8:14,SKLT(1),3.6,0.2,0.9
Skaneateles,9/4/2019,9/4/2019 8:15,SKLT(1),4.9,0.1,0.8
Skaneateles,9/4/2019,9/4/2019 8:15,SKLT(1),5.8,0.2,0.8
Skaneateles,9/4/2019,9/4/2019 8:15,SKLT(1),7.6,0.1,0.8
Skaneateles,9/4/2019,9/4/2019 8:16,SKLT(1),9.4,0.2,0.9
Skaneateles,9/4/2019,9/4/2019 8:16,SKLT(1),10.3,0.2,0.8
Skaneateles,9/4/2019,9/4/2019 8:16,SKLT(1),11.2,0.2,0.8
Skaneateles,9/4/2019,9/4/2019 8:16,SKLT(1),13.3,0.1,0.8
Skaneateles,9/4/2019,9/4/2019 8:17,SKLT(1),14.2,0.1,0.8
Skaneateles,9/4/2019,9/4/2019 8:17,SKLT(1),15.5,0.1,0.8
Skaneateles,9/4/2019,9/4/2019 8:17,SKLT(1),16.4,0,0.7
Skaneateles,9/4/2019,9/4/2019 8:18,SKLT(1),18,0,0.6
Skaneateles,9/4/2019,9/4/2019 8:18,SKLT(1),17.6,0,0.6
Skaneateles,9/4/2019,9/4/2019 8:18,SKLT(1),17.5,0,0.6
Skaneateles,9/4/2019,9/4/2019 8:18,SKLT(1),17.7,0.1,0.6
Skaneateles,9/4/2019,9/4/2019 8:19,SKLT(1),18.2,0,0.6
Skaneateles,9/4/2019,9/4/2019 8:19,SKLT(1),18.6,0,0.5
Skaneateles,9/4/2019,9/4/2019 8:19,SKLT(1),19.5,0,0.5
Skaneateles,9/4/2019,9/4/2019 8:20,SKLT(1),20.2,0.1,0.7
Skaneateles,9/4/2019,9/4/2019 8:20,SKLT(1),21.1,0,1.8
Skaneateles,9/4/2019,9/4/2019 8:20,SKLT(1),21.9,0.2,0.9
Skaneateles,9/4/2019,9/4/2019 8:20,SKLT(1),22.6,0.2,0.7
Skaneateles,9/4/2019,9/4/2019 8:21,SKLT(1),22.9,0.2,0.6
Skaneateles,9/4/2019,9/4/2019 8:21,SKLT(1),23.4,0.2,0.7
Skaneateles,9/4/2019,9/4/2019 8:21,SKLT(1),24.7,0.2,0.7
Skaneateles,9/4/2019,9/4/2019 8:22,SKLT(1),24.8,0.2,0.7
Skaneateles,9/4/2019,9/4/2019 8:22,SKLT(1),25,0.2,0.7
Skaneateles,9/4/2019,9/4/2019 8:22,SKLT(1),24.9,0.2,0.7
Skaneateles,9/4/2019,9/4/2019 8:22,SKLT(1),25.6,0.2,0.8
Skaneateles,9/4/2019,9/4/2019 8:23,SKLT(1),26.4,0.2,0.7
Skaneateles,9/4/2019,9/4/2019 8:23,SKLT(1),27.3,0.2,0.5
Skaneateles,9/4/2019,9/4/2019 8:23,SKLT(1),27.9,0.2,0.4
Skaneateles,9/4/2019,9/4/2019 8:24,SKLT(1),30,0,0
Skaneateles,9/4/2019,9/4/2019 8:24,SKLT(1),30.2,0,0.1
Skaneateles,9/4/2019,9/4/2019 8:24,SKLT(1),31.9,0,0
Skaneateles,9/4/2019,9/4/2019 8:24,SKLT(1),33.7,0,0
Skaneateles,9/4/2019,9/4/2019 8:25,SKLT(1),34.3,0,0
Skaneateles,9/4/2019,9/4/2019 8:25,SKLT(1),33.6,0,0
Skaneateles,9/4/2019,9/4/2019 8:25,SKLT(1),34.6,0,0
Skaneateles,9/4/2019,9/4/2019 8:25,SKLT(1),35.6,0,0
Skaneateles,9/4/2019,9/4/2019 8:26,SKLT(1),36.9,0,0
Skaneateles,9/4/2019,9/4/2019 8:26,SKLT(1),37.4,0,0
Skaneateles,9/4/2019,9/4/2019 8:26,SKLT(1),39.6,0,0
Skaneateles,9/4/2019,9/4/2019 8:27,SKLT(1),41,0,0
Skaneateles,9/4/2019,9/4/2019 8:27,SKLT(1),40.7,0,0
Skaneateles,9/4/2019,9/4/2019 8:27,SKLT(1),41.8,0,0
Skaneateles,9/4/2019,9/4/2019 8:27,SKLT(1),41.6,0,0
Skaneateles,9/4/2019,9/4/2019 8:28,SKLT(1),41.9,0,0
Skaneateles,9/4/2019,9/4/2019 8:28,SKLT(1),42.1,0,0
Skaneateles,9/4/2019,9/4/2019 8:28,SKLT(1),43,0,0
Skaneateles,9/4/2019,9/4/2019 8:29,SKLT(1),44.3,0,0
Skaneateles,9/4/2019,9/4/2019 8:29,SKLT(1),45,0,0
Skaneateles,9/4/2019,9/4/2019 8:29,SKLT(1),45.8,0,0
Skaneateles,9/4/2019,9/4/2019 8:54,SKLT(A),0.2,0.6,0.7
Skaneateles,9/4/2019,9/4/2019 8:54,SKLT(A),0.6,0.1,0.2
Skaneateles,9/4/2019,9/4/2019 8:54,SKLT(A),1.2,0.2,0.3
Skaneateles,9/4/2019,9/4/2019 8:55,SKLT(A),1.8,0.2,0.7
Skaneateles,9/4/2019,9/4/2019 8:55,SKLT(A),2.6,0.2,0.8
Skaneateles,9/4/2019,9/4/2019 8:55,SKLT(A),3.1,0.2,0.8
Skaneateles,9/4/2019,9/4/2019 8:55,SKLT(A),3.9,0.2,0.6
Skaneateles,9/4/2019,9/4/2019 8:56,SKLT(A),4.5,0.2,0.8
Skaneateles,9/4/2019,9/4/2019 8:56,SKLT(A),5.2,0.1,0.7
Skaneateles,9/4/2019,9/4/2019 8:56,SKLT(A),6,0.2,0.8
Skaneateles,9/4/2019,9/4/2019 8:57,SKLT(A),6.7,0.2,0.9
Skaneateles,9/4/2019,9/4/2019 8:57,SKLT(A),7.4,0.1,0.9
Skaneateles,9/4/2019,9/4/2019 8:57,SKLT(A),8.2,0.1,0.8
Skaneateles,9/4/2019,9/4/2019 8:57,SKLT(A),9,0.1,0.8
Skaneateles,9/4/2019,9/4/2019 8:58,SKLT(A),9.8,0.1,0.7
Skaneateles,9/4/2019,9/4/2019 8:58,SKLT(A),10.1,0.1,0.8
Skaneateles,9/4/2019,9/4/2019 8:58,SKLT(A),10.9,0.2,0.7
Skaneateles,9/4/2019,9/4/2019 8:59,SKLT(A),12.4,0.2,0.7
Skaneateles,9/4/2019,9/4/2019 8:59,SKLT(A),13.6,0.2,0.7
Skaneateles,9/4/2019,9/4/2019 8:59,SKLT(A),14.1,0.1,0.5
Skaneateles,9/4/2019,9/4/2019 8:59,SKLT(A),14.6,0.1,0.4
Skaneateles,9/4/2019,9/4/2019 9:00,SKLT(A),15.5,0,0.3
Skaneateles,9/4/2019,9/4/2019 9:00,SKLT(A),16.3,0.1,0.3
Skaneateles,9/4/2019,9/4/2019 9:00,SKLT(A),17.5,0,0.2
Skaneateles,9/4/2019,9/4/2019 9:01,SKLT(A),18.3,0.1,0.2
Skaneateles,9/4/2019,9/4/2019 9:01,SKLT(A),18.6,0,0.8
Skaneateles,9/4/2019,9/4/2019 9:01,SKLT(A),19.3,0,0.9
Skaneateles,9/4/2019,9/4/2019 9:01,SKLT(A),19.7,0,0.8
Skaneateles,9/4/2019,9/4/2019 9:02,SKLT(A),20.8,0.2,0.6
Skaneateles,9/4/2019,9/4/2019 9:02,SKLT(A),21.6,0.2,0.6
Skaneateles,9/4/2019,9/4/2019 9:02,SKLT(A),22.7,0.2,0.8
Skaneateles,9/4/2019,9/4/2019 9:03,SKLT(A),24.2,0.2,0.5
Skaneateles,9/4/2019,9/4/2019 9:03,SKLT(A),24.6,0.1,0.3
Skaneateles,9/4/2019,9/4/2019 9:03,SKLT(A),25.1,0.1,0.3
Skaneateles,9/4/2019,9/4/2019 9:03,SKLT(A),26.3,0.1,0.2
Skaneateles,9/4/2019,9/4/2019 9:04,SKLT(A),27.3,0,0.1
Skaneateles,9/4/2019,9/4/2019 9:04,SKLT(A),28.7,0,0.1
Skaneateles,9/4/2019,9/4/2019 9:04,SKLT(A),30.3,0,0
Skaneateles,9/4/2019,9/4/2019 9:04,SKLT(A),32,0,0
Skaneateles,9/4/2019,9/4/2019 9:05,SKLT(A),33.8,0,0
Skaneateles,9/4/2019,9/4/2019 9:05,SKLT(A),35.1,0,0
Skaneateles,9/4/2019,9/4/2019 9:05,SKLT(A),36.7,0,0
Skaneateles,9/4/2019,9/4/2019 9:06,SKLT(A),38.2,0,0
Skaneateles,9/4/2019,9/4/2019 9:06,SKLT(A),39.8,0,0
Skaneateles,9/4/2019,9/4/2019 9:06,SKLT(A),40.7,0,0
Skaneateles,9/4/2019,9/4/2019 9:06,SKLT(A),41.7,0,0
Skaneateles,9/4/2019,9/4/2019 9:24,SKS1,0.1,0.1,0.2
Skaneateles,9/4/2019,9/4/2019 9:24,SKS1,0.5,0,0
Skaneateles,9/4/2019,9/4/2019 9:25,SKS1,1.1,0,0
Skaneateles,9/4/2019,9/4/2019 9:25,SKS1,1.3,0,0.1
Skaneateles,9/4/2019,9/4/2019 9:25,SKS1,1.8,0.1,0.2
Skaneateles,9/4/2019,9/4/2019 9:25,SKS1,2.3,0.1,0.2
Skaneateles,9/4/2019,9/4/2019 9:26,SKS1,2.7,0,0.1
Skaneateles,9/4/2019,9/4/2019 9:26,SKS1,3.3,0.2,0.3
Skaneateles,9/4/2019,9/4/2019 9:26,SKS1,3.5,0.1,0.3
Skaneateles,9/4/2019,9/4/2019 9:27,SKS1,4,0.1,0.5
Skaneateles,9/4/2019,9/4/2019 9:27,SKS1,4.3,0.1,0.5
Skaneateles,9/4/2019,9/4/2019 9:27,SKS1,4.8,0.1,0.6
Skaneateles,9/4/2019,9/4/2019 9:27,SKS1,5.4,0,0.5
Skaneateles,9/4/2019,9/4/2019 9:28,SKS1,6.1,0.1,0.7
Skaneateles,9/4/2019,9/4/2019 9:28,SKS1,6.9,0.1,0.8
Skaneateles,9/4/2019,9/4/2019 9:28,SKS1,7.3,0.1,0.7
Skaneateles,9/4/2019,9/4/2019 9:29,SKS1,7.8,0.2,0.8
Skaneateles,9/4/2019,9/4/2019 9:29,SKS1,8.3,0.1,0.8
Skaneateles,9/4/2019,9/4/2019 9:29,SKS1,8.8,0.1,0.8
Skaneateles,9/4/2019,9/4/2019 9:29,SKS1,9.4,0.2,0.8
Skaneateles,9/4/2019,9/4/2019 9:30,SKS1,9.8,0.2,0.8
Skaneateles,9/4/2019,9/4/2019 9:30,SKS1,10.2,0.2,0.9
Skaneateles,9/4/2019,9/4/2019 9:30,SKS1,10.8,0.2,0.9
Skaneateles,9/4/2019,9/4/2019 9:31,SKS1,11.7,0.1,0.7
Skaneateles,9/4/2019,9/4/2019 9:31,SKS1,12.9,0.1,0.8
Skaneateles,9/4/2019,9/4/2019 9:31,SKS1,13.5,0.1,0.8
Skaneateles,9/4/2019,9/4/2019 9:31,SKS1,14,0.1,0.7
Skaneateles,9/4/2019,9/4/2019 9:32,SKS1,14.3,0.1,0.8
Skaneateles,9/4/2019,9/4/2019 9:32,SKS1,14.8,0.2,0.8
Skaneateles,9/4/2019,9/4/2019 9:32,SKS1,15.2,0.1,0.8
Skaneateles,9/4/2019,9/4/2019 9:33,SKS1,15.7,0.1,0.8
Skaneateles,9/4/2019,9/4/2019 9:33,SKS1,16.1,0,0.7
Skaneateles,9/4/2019,9/4/2019 9:33,SKS1,16.4,0.1,0.8
Skaneateles,9/4/2019,9/4/2019 9:33,SKS1,16.7,0,0.7
Skaneateles,9/4/2019,9/4/2019 9:34,SKS1,17.2,0.1,0.8
Skaneateles,9/4/2019,9/4/2019 9:34,SKS1,17.6,0,0.4
Skaneateles,9/4/2019,9/4/2019 9:34,SKS1,18,0,0.7
Skaneateles,9/4/2019,9/4/2019 9:35,SKS1,18,0,0.7
Skaneateles,9/4/2019,9/4/2019 9:35,SKS1,18.1,0,0.8
Skaneateles,9/4/2019,9/4/2019 9:35,SKS1,18.6,0.2,0.5
Skaneateles,9/4/2019,9/4/2019 9:35,SKS1,19,0.2,0.7
Skaneateles,9/4/2019,9/4/2019 9:36,SKS1,19,0.1,0.6
Skaneateles,9/4/2019,9/4/2019 9:36,SKS1,19.4,0.1,0.3
Skaneateles,9/4/2019,9/4/2019 9:36,SKS1,19.9,0.2,0.4
Skaneateles,9/4/2019,9/4/2019 9:37,SKS1,20.1,0.2,0.6
Skaneateles,9/4/2019,9/4/2019 9:37,SKS1,20.8,0.2,0.5
Skaneateles,9/4/2019,9/4/2019 9:37,SKS1,21.4,0.1,0.3
Skaneateles,9/4/2019,9/4/2019 9:37,SKS1,22.2,0.1,0.3
Skaneateles,9/4/2019,9/4/2019 9:38,SKS1,22.5,0.1,0.3
Skaneateles,9/4/2019,9/4/2019 9:38,SKS1,22.9,0.1,0.3
Skaneateles,9/4/2019,9/4/2019 9:38,SKS1,23.8,0.1,0.3
Skaneateles,9/4/2019,9/4/2019 9:39,SKS1,24.5,0.1,0.3
Skaneateles,9/4/2019,9/4/2019 9:39,SKS1,24.9,0.1,0.2
Skaneateles,9/4/2019,9/4/2019 9:39,SKS1,25.3,0,0.1
Skaneateles,9/4/2019,9/4/2019 9:39,SKS1,25.8,0,0.1
Skaneateles,9/4/2019,9/4/2019 9:40,SKS1,26.7,0,0
Skaneateles,9/4/2019,9/4/2019 9:40,SKS1,27.2,0,0
Skaneateles,9/4/2019,9/4/2019 10:23,SKLT(B),0.4,0.3,0.7
Skaneateles,9/4/2019,9/4/2019 10:23,SKLT(B),0.8,0.1,0.7
Skaneateles,9/4/2019,9/4/2019 10:24,SKLT(B),1.4,0.1,0.7
Skaneateles,9/4/2019,9/4/2019 10:24,SKLT(B),2.2,0.1,0.7
Skaneateles,9/4/2019,9/4/2019 10:24,SKLT(B),3,0.2,0.8
Skaneateles,9/4/2019,9/4/2019 10:25,SKLT(B),4,0.2,0.8
Skaneateles,9/4/2019,9/4/2019 10:25,SKLT(B),5,0.1,0.8
Skaneateles,9/4/2019,9/4/2019 10:25,SKLT(B),5.9,0.1,0.8
Skaneateles,9/4/2019,9/4/2019 10:25,SKLT(B),7,0.1,0.8
Skaneateles,9/4/2019,9/4/2019 10:26,SKLT(B),7.8,0.1,0.8
Skaneateles,9/4/2019,9/4/2019 10:26,SKLT(B),8.6,0.1,0.7
Skaneateles,9/4/2019,9/4/2019 10:26,SKLT(B),9.4,0.2,0.9
Skaneateles,9/4/2019,9/4/2019 10:27,SKLT(B),10.1,0.1,0.7
Skaneateles,9/4/2019,9/4/2019 10:27,SKLT(B),10.8,0.1,0.7
Skaneateles,9/4/2019,9/4/2019 10:27,SKLT(B),11.4,0.1,0.7
Skaneateles,9/4/2019,9/4/2019 10:27,SKLT(B),12,0.1,0.7
Skaneateles,9/4/2019,9/4/2019 10:28,SKLT(B),13.1,0.1,0.6
Skaneateles,9/4/2019,9/4/2019 10:28,SKLT(B),13.6,0.1,0.6
Skaneateles,9/4/2019,9/4/2019 10:28,SKLT(B),14.4,0.1,0.5
Skaneateles,9/4/2019,9/4/2019 10:29,SKLT(B),15.3,0,0.4
Skaneateles,9/4/2019,9/4/2019 10:29,SKLT(B),15.7,0.1,0.5
Skaneateles,9/4/2019,9/4/2019 10:29,SKLT(B),16.3,0,0.4
Skaneateles,9/4/2019,9/4/2019 10:29,SKLT(B),16.8,0,0.3
Skaneateles,9/4/2019,9/4/2019 10:30,SKLT(B),17.1,0,0.1
Skaneateles,9/4/2019,9/4/2019 10:30,SKLT(B),17.5,0,0.3
Skaneateles,9/4/2019,9/4/2019 10:30,SKLT(B),17.8,0.1,0.2
Skaneateles,9/4/2019,9/4/2019 10:31,SKLT(B),18.8,0.1,0.3
Skaneateles,9/4/2019,9/4/2019 10:31,SKLT(B),19.5,0.1,0.3
Skaneateles,9/4/2019,9/4/2019 10:31,SKLT(B),20.1,0.1,0.3
Skaneateles,9/4/2019,9/4/2019 10:31,SKLT(B),21,0.2,0.4
Skaneateles,9/4/2019,9/4/2019 10:32,SKLT(B),21.7,0,0.1
Skaneateles,9/4/2019,9/4/2019 10:32,SKLT(B),22.7,0,0
Skaneateles,9/4/2019,9/4/2019 10:32,SKLT(B),23.6,0,0
Skaneateles,9/4/2019,9/4/2019 10:33,SKLT(B),24.5,0,0.1
Skaneateles,9/4/2019,9/4/2019 10:42,SKLT(2),0.3,0.3,0.6
Skaneateles,9/4/2019,9/4/2019 10:42,SKLT(2),0.3,0.3,0.6
Skaneateles,9/4/2019,9/4/2019 10:42,SKLT(2),0.4,0.3,0.5
Skaneateles,9/4/2019,9/4/2019 10:43,SKLT(2),0.5,0.3,0.5
Skaneateles,9/4/2019,9/4/2019 10:43,SKLT(2),1,0.4,0.5
Skaneateles,9/4/2019,9/4/2019 10:43,SKLT(2),1.4,0.3,0.5
Skaneateles,9/4/2019,9/4/2019 10:44,SKLT(2),1.6,0.2,0.5
Skaneateles,9/4/2019,9/4/2019 10:44,SKLT(2),2.1,0.3,0.4
Skaneateles,9/4/2019,9/4/2019 10:44,SKLT(2),2.5,0.2,0.4
Skaneateles,9/4/2019,9/4/2019 10:44,SKLT(2),3.1,0.3,0.4
Skaneateles,9/4/2019,9/4/2019 10:45,SKLT(2),3.7,0.2,0.3
Skaneateles,9/4/2019,9/4/2019 10:45,SKLT(2),4.1,0.2,0.4
Skaneateles,9/4/2019,9/4/2019 10:45,SKLT(2),4.5,0.3,0.4
Skaneateles,9/4/2019,9/4/2019 10:46,SKLT(2),4.7,0.2,0.3
Skaneateles,9/4/2019,9/4/2019 10:46,SKLT(2),5.2,0.3,0.4
Skaneateles,9/4/2019,9/4/2019 10:46,SKLT(2),5.6,0.3,0.4
Skaneateles,9/4/2019,9/4/2019 10:46,SKLT(2),6.4,0.3,0.4
Skaneateles,9/4/2019,9/4/2019 10:47,SKLT(2),6.9,0.2,0.3
Skaneateles,9/4/2019,9/4/2019 10:47,SKLT(2),7.4,0.2,0.3
Skaneateles,9/4/2019,9/4/2019 10:47,SKLT(2),7.8,0.2,0.3
Skaneateles,9/4/2019,9/4/2019 10:48,SKLT(2),8.4,0.2,0.3
Skaneateles,9/4/2019,9/4/2019 10:48,SKLT(2),9.2,0.2,0.3
Skaneateles,9/4/2019,9/4/2019 10:48,SKLT(2),9.7,0.2,0.3
Skaneateles,9/4/2019,9/4/2019 10:48,SKLT(2),10.2,0.2,0.3
Skaneateles,9/4/2019,9/4/2019 10:49,SKLT(2),10.6,0.1,0.1
Skaneateles,9/4/2019,9/4/2019 10:49,SKLT(2),11,0.1,0.2
Skaneateles,9/4/2019,9/4/2019 10:49,SKLT(2),11.2,0.1,0.2
Skaneateles,9/4/2019,9/4/2019 10:49,SKLT(2),11.5,0.1,0.1
Skaneateles,9/4/2019,9/4/2019 10:50,SKLT(2),12.1,0.1,0.2
Skaneateles,9/4/2019,9/4/2019 10:50,SKLT(2),12.6,0.2,0.2
Skaneateles,9/4/2019,9/4/2019 10:50,SKLT(2),13.1,0.1,0.1
Skaneateles,9/4/2019,9/4/2019 10:51,SKLT(2),13.8,0,0
Skaneateles,9/4/2019,9/4/2019 10:51,SKLT(2),14.3,0,0.1
Skaneateles,9/4/2019,9/4/2019 10:51,SKLT(2),14.9,0.1,0.1
Skaneateles,9/4/2019,9/4/2019 10:51,SKLT(2),15.8,0,0
Skaneateles,9/4/2019,9/4/2019 10:52,SKLT(2),16,0,0
Skaneateles,9/4/2019,9/4/2019 10:52,SKLT(2),16.3,0,0
Skaneateles,9/4/2019,9/4/2019 10:52,SKLT(2),16.5,0,0
Skaneateles,9/4/2019,9/4/2019 10:53,SKLT(2),16.7,0,0
Skaneateles,9/4/2019,9/4/2019 10:53,SKLT(2),16.8,0,0
Skaneateles,9/4/2019,9/4/2019 10:53,SKLT(2),17.1,0,0
Skaneateles,9/4/2019,9/4/2019 10:53,SKLT(2),17.2,0,0
Skaneateles,9/4/2019,9/4/2019 10:54,SKLT(2),17.4,0,0
Skaneateles,9/4/2019,9/4/2019 10:54,SKLT(2),17.6,0,0
Skaneateles,9/4/2019,9/4/2019 10:54,SKLT(2),17.9,0,0
Skaneateles,9/4/2019,9/4/2019 10:55,SKLT(2),18,0,0
Skaneateles,9/4/2019,9/4/2019 11:09,SKLT(C),0.3,0,0
Skaneateles,9/4/2019,9/4/2019 11:10,SKLT(C),0.4,0,0
Skaneateles,9/4/2019,9/4/2019 11:10,SKLT(C),0.5,0,0
Skaneateles,9/4/2019,9/4/2019 11:10,SKLT(C),0.8,0,0
Skaneateles,9/4/2019,9/4/2019 11:10,SKLT(C),1,0.1,0.1
Skaneateles,9/4/2019,9/4/2019 11:11,SKLT(C),1.5,0.2,0.2
Skaneateles,9/4/2019,9/4/2019 11:11,SKLT(C),2,0,0
Skaneateles,9/4/2019,9/4/2019 11:11,SKLT(C),2.3,0.2,0.3
Skaneateles,9/4/2019,9/4/2019 11:12,SKLT(C),2.7,0.1,0.2
Skaneateles,9/4/2019,9/4/2019 11:12,SKLT(C),3.2,0.1,0.2
Skaneateles,9/4/2019,9/4/2019 11:12,SKLT(C),3.6,0,0.1
Skaneateles,9/4/2019,9/4/2019 11:12,SKLT(C),4.1,0.1,0.2
Skaneateles,9/4/2019,9/4/2019 11:13,SKLT(C),4.7,0.2,0.3
Skaneateles,9/4/2019,9/4/2019 11:13,SKLT(C),5,0.2,0.3
Skaneateles,9/4/2019,9/4/2019 11:13,SKLT(C),5.4,0.3,0.4
Skaneateles,9/4/2019,9/4/2019 11:14,SKLT(C),5.8,0.2,0.4
Skaneateles,9/4/2019,9/4/2019 11:14,SKLT(C),6.1,0.2,0.4
Skaneateles,9/4/2019,9/4/2019 11:14,SKLT(C),6.6,0.2,0.3
Skaneateles,9/4/2019,9/4/2019 11:14,SKLT(C),6.8,0.3,0.4
Skaneateles,9/4/2019,9/4/2019 11:15,SKLT(C),7,0.5,1.4
Skaneateles,9/4/2019,9/4/2019 11:33,SKLT(3),0.2,0,0
Skaneateles,9/4/2019,9/4/2019 11:33,SKLT(3),0.3,0,0
Skaneateles,9/4/2019,9/4/2019 11:33,SKLT(3),0.5,0.1,0.1
Skaneateles,9/4/2019,9/4/2019 11:33,SKLT(3),0.8,0,0
Skaneateles,9/4/2019,9/4/2019 11:34,SKLT(3),0.9,0.2,0.3
Skaneateles,9/4/2019,9/4/2019 11:34,SKLT(3),1.4,0.4,0.5
Skaneateles,9/4/2019,9/4/2019 11:34,SKLT(3),1.6,0.3,0.3
Skaneateles,9/4/2019,9/4/2019 11:35,SKLT(3),1.9,0.3,0.4
Skaneateles,9/4/2019,9/4/2019 11:35,SKLT(3),2.3,0.3,0.4
Skaneateles,9/4/2019,9/4/2019 11:35,SKLT(3),2.8,0.2,0.4
Skaneateles,9/4/2019,9/4/2019 11:35,SKLT(3),3.1,0.3,0.4
Skaneateles,9/4/2019,9/4/2019 11:36,SKLT(3),3.5,0.2,0.3
