Lake,Date,Time,Site,Depth_tenth_m,Depth_m,Temp,SpCnd,ChlaRFU,Chla,PCRFU,PC,Turb,DOSat,DOConc,pH
Canandaigua,7/8/2019,14:22:48,CGLT(4E),1.4,1,22.949,382.5,0.2,0.72,-0.01,0,0.262,135.7,11.64,8.51
Canandaigua,7/8/2019,14:22:58,CGLT(4E),1.6,2,22.926,382.6,0.21,0.8,-0.01,0,0.322,136.4,11.71,8.51
Canandaigua,7/8/2019,14:29:56,CGLT(4W),0,0,24.855,389,0.14,0.51,-0.01,0,0.592,118.5,9.82,8.3
Canandaigua,7/8/2019,14:30:06,CGLT(4W),0.4,0,24.89,386.3,0.12,0.43,-0.02,0,0.552,122.4,10.12,8.33
Canandaigua,7/8/2019,14:30:16,CGLT(4W),1.1,1,24.443,380.5,0.21,0.78,0,0,0.532,136.5,11.38,8.5
Canandaigua,7/8/2019,14:30:26,CGLT(4W),1.4,1,23.784,374.9,0.13,0.46,0.02,0.02,0.302,159.7,13.48,8.6
Canandaigua,7/8/2019,10:33:35,CGLT(A),0,0,23.743,387.9,0.22,0.81,0.01,0.01,0.252,106.6,9.01,8.37
Canandaigua,7/8/2019,10:33:45,CGLT(A),0.2,0,23.741,387.8,0.24,0.88,-0.03,0,0.282,106.7,9.02,8.38
Canandaigua,7/8/2019,10:33:55,CGLT(A),0.5,0,23.736,387.8,0.25,0.93,-0.05,0,0.272,106.9,9.03,8.38
Canandaigua,7/8/2019,10:34:05,CGLT(A),0.6,1,23.739,387.9,0.19,0.69,-0.04,0,0.292,107,9.04,8.39
Canandaigua,7/8/2019,10:34:15,CGLT(A),0.8,1,23.741,387.8,0.21,0.78,0,0,0.252,107,9.05,8.39
Canandaigua,7/8/2019,10:34:25,CGLT(A),1,1,23.726,387.8,0.24,0.89,0.03,0.02,0.262,107.1,9.06,8.39
Canandaigua,7/8/2019,10:34:35,CGLT(A),1.3,1,23.702,387.8,0.24,0.91,0.01,0.01,0.282,107.1,9.06,8.4
Canandaigua,7/8/2019,10:34:45,CGLT(A),1.4,1,23.694,387.9,0.24,0.91,-0.02,0,0.302,107.2,9.07,8.4
Canandaigua,7/8/2019,10:34:55,CGLT(A),1.5,2,23.696,387.9,0.25,0.93,0.05,0.04,0.342,107.2,9.07,8.4
Canandaigua,7/8/2019,10:35:05,CGLT(A),1.7,2,23.67,387.9,0.24,0.91,-0.04,0,0.292,107.2,9.07,8.4
Canandaigua,7/8/2019,10:35:15,CGLT(A),2,2,23.576,388.2,0.19,0.69,0,0,0.312,107,9.07,8.4
Canandaigua,7/8/2019,10:35:25,CGLT(A),2.3,2,23.498,388.7,0.2,0.73,-0.02,0,0.322,107.1,9.09,8.4
Canandaigua,7/8/2019,10:35:35,CGLT(A),2.6,3,23.449,388.8,0.23,0.87,0,0,0.342,107,9.09,8.4
Canandaigua,7/8/2019,10:35:45,CGLT(A),2.9,3,23.216,389.8,0.3,1.14,-0.04,0,0.402,106.9,9.12,8.39
Canandaigua,7/8/2019,10:35:55,CGLT(A),3.4,3,23.094,389.9,0.3,1.13,0.03,0.03,0.432,106.7,9.13,8.39
Canandaigua,7/8/2019,10:36:05,CGLT(A),3.9,4,23.032,390.2,0.32,1.2,0.04,0.03,0.402,106.7,9.14,8.39
Canandaigua,7/8/2019,10:36:15,CGLT(A),4.5,4,22.997,390.5,0.45,1.72,0.03,0.02,0.402,106.9,9.16,8.39
Canandaigua,7/8/2019,10:36:25,CGLT(A),4.7,5,22.961,390.6,0.45,1.74,0,0,0.392,106.9,9.17,8.39
Canandaigua,7/8/2019,10:36:35,CGLT(A),4.8,5,22.953,390.7,0.46,1.79,0.06,0.06,0.392,107,9.18,8.39
Canandaigua,7/8/2019,10:36:45,CGLT(A),5.1,5,22.946,390.6,0.45,1.73,0.08,0.07,0.422,107,9.18,8.39
Canandaigua,7/8/2019,10:36:55,CGLT(A),5.4,5,22.886,390.5,0.49,1.88,0.03,0.03,0.382,106.9,9.18,8.39
Canandaigua,7/8/2019,10:37:05,CGLT(A),5.8,6,22.734,390.2,0.46,1.76,0.03,0.02,0.402,106.6,9.18,8.38
Canandaigua,7/8/2019,10:37:15,CGLT(A),6,6,22.403,388.6,0.62,2.43,0.11,0.11,0.412,105.7,9.15,8.38
Canandaigua,7/8/2019,10:37:25,CGLT(A),6.3,6,21.556,388,0.54,2.1,0.08,0.08,0.362,105.1,9.25,8.37
Canandaigua,7/8/2019,10:37:35,CGLT(A),6.7,7,20.324,385.5,0.38,1.47,0.02,0.02,0.282,103.1,9.29,8.34
Canandaigua,7/8/2019,10:37:45,CGLT(A),7.1,7,19.223,387.4,0.36,1.38,0.07,0.07,0.242,103.6,9.54,8.33
Canandaigua,7/8/2019,10:37:55,CGLT(A),7.7,8,18.506,387.5,0.3,1.14,0.03,0.03,0.262,103.8,9.7,8.32
Canandaigua,7/8/2019,10:38:05,CGLT(A),8,8,17.981,388.3,0.29,1.12,0.09,0.09,0.252,104.3,9.86,8.31
Canandaigua,7/8/2019,10:38:15,CGLT(A),8.5,9,17.589,387.9,0.26,0.99,0.08,0.08,0.272,103.9,9.9,8.3
Canandaigua,7/8/2019,10:38:25,CGLT(A),8.9,9,17.148,388.6,0.25,0.95,0.12,0.12,0.242,103.8,9.99,8.3
Canandaigua,7/8/2019,10:38:35,CGLT(A),9.2,9,16.902,389,0.22,0.8,0.08,0.08,0.262,104.1,10.07,8.29
Canandaigua,7/8/2019,10:38:45,CGLT(A),9.5,9,16.668,388.8,0.25,0.93,0.12,0.12,0.272,104.1,10.12,8.29
Canandaigua,7/8/2019,10:38:55,CGLT(A),9.8,10,16.337,388.4,0.29,1.09,0.13,0.13,0.262,103.7,10.15,8.28
Canandaigua,7/8/2019,10:39:05,CGLT(A),10,10,15.978,388.9,0.26,0.96,0.14,0.14,0.312,103.8,10.23,8.28
Canandaigua,7/8/2019,10:39:15,CGLT(A),10.3,10,15.702,389.2,0.24,0.91,0.12,0.11,0.252,104,10.32,8.28
Canandaigua,7/8/2019,10:39:25,CGLT(A),10.8,11,15.504,389.9,0.27,1.04,0.14,0.14,0.272,104.4,10.4,8.28
Canandaigua,7/8/2019,10:39:35,CGLT(A),11.2,11,15.374,389.9,0.26,0.99,0.17,0.17,0.232,104.6,10.45,8.28
Canandaigua,7/8/2019,10:39:45,CGLT(A),11.5,11,15.181,389.8,0.27,1,0.14,0.14,0.262,104.1,10.44,8.27
Canandaigua,7/8/2019,10:39:55,CGLT(A),11.7,12,14.971,389.8,0.25,0.95,0.15,0.14,0.332,103.2,10.4,8.25
Canandaigua,7/8/2019,10:40:05,CGLT(A),12.4,12,14.499,387.3,0.29,1.09,0.17,0.17,0.322,101.9,10.37,8.25
Canandaigua,7/8/2019,10:40:15,CGLT(A),12.8,13,13.795,387.2,0.35,1.33,0.25,0.25,0.422,101.8,10.53,8.25
Canandaigua,7/8/2019,10:40:25,CGLT(A),13.1,13,13.246,387.4,0.36,1.38,0.2,0.19,0.382,102,10.67,8.24
Canandaigua,7/8/2019,10:40:35,CGLT(A),13.5,14,12.791,388.8,0.36,1.36,0.22,0.22,0.362,102.6,10.85,8.24
Canandaigua,7/8/2019,10:40:45,CGLT(A),13.8,14,12.677,389.6,0.33,1.26,0.25,0.25,0.372,103.3,10.95,8.23
Canandaigua,7/8/2019,10:40:55,CGLT(A),14,14,12.555,389,0.37,1.43,0.26,0.25,0.342,103.1,10.96,8.23
Canandaigua,7/8/2019,10:41:05,CGLT(A),14.4,14,12.314,389,0.4,1.52,0.27,0.26,0.342,102.9,10.99,8.22
Canandaigua,7/8/2019,10:41:15,CGLT(A),14.6,15,12.146,389.4,0.4,1.52,0.27,0.26,0.362,103.1,11.06,8.22
Canandaigua,7/8/2019,10:41:25,CGLT(A),15,15,11.897,388.7,0.39,1.5,0.27,0.27,0.362,102.6,11.07,8.21
Canandaigua,7/8/2019,10:41:35,CGLT(A),15.5,16,11.429,387.5,0.37,1.4,0.26,0.25,0.392,101.8,11.09,8.21
Canandaigua,7/8/2019,10:41:45,CGLT(A),16.1,16,10.919,388.4,0.35,1.34,0.31,0.31,0.382,101.8,11.23,8.2
Canandaigua,7/8/2019,10:41:55,CGLT(A),16.4,16,10.599,389.2,0.33,1.26,0.28,0.27,0.322,101.9,11.32,8.19
Canandaigua,7/8/2019,10:42:05,CGLT(A),16.8,17,10.365,389.1,0.33,1.25,0.32,0.32,0.362,101.8,11.37,8.19
Canandaigua,7/8/2019,10:42:15,CGLT(A),17.5,18,9.921,388.1,0.31,1.17,0.32,0.32,0.332,101.1,11.41,8.19
Canandaigua,7/8/2019,10:42:25,CGLT(A),18.2,18,9.409,388.8,0.29,1.09,0.33,0.32,0.292,101.6,11.61,8.19
Canandaigua,7/8/2019,10:42:35,CGLT(A),18.9,19,9.008,389,0.29,1.1,0.29,0.28,0.292,101.3,11.69,8.19
Canandaigua,7/8/2019,10:42:45,CGLT(A),19.3,19,8.705,389.6,0.32,1.2,0.31,0.31,0.282,101.4,11.79,8.18
Canandaigua,7/8/2019,10:42:55,CGLT(A),19.7,20,8.478,389.9,0.28,1.04,0.37,0.36,0.292,101.2,11.83,8.18
Canandaigua,7/8/2019,10:43:05,CGLT(A),20.4,20,8.181,390.2,0.28,1.05,0.36,0.36,0.312,100.1,11.79,8.15
Canandaigua,7/8/2019,10:43:15,CGLT(A),21.2,21,7.931,389.8,0.3,1.13,0.37,0.36,0.302,99.5,11.79,8.15
Canandaigua,7/8/2019,10:43:25,CGLT(A),22.1,22,7.397,389.2,0.31,1.16,0.4,0.4,0.232,98.3,11.79,8.14
Canandaigua,7/8/2019,10:43:35,CGLT(A),22.9,23,7.02,390.6,0.32,1.23,0.38,0.37,0.272,98,11.87,8.13
Canandaigua,7/8/2019,10:43:45,CGLT(A),23.6,24,6.79,390.9,0.34,1.3,0.38,0.38,0.242,97.5,11.88,8.12
Canandaigua,7/8/2019,10:43:55,CGLT(A),24.2,24,6.592,391.6,0.32,1.24,0.4,0.4,0.282,96.9,11.87,8.11
Canandaigua,7/8/2019,10:44:05,CGLT(A),24.8,25,6.438,391.8,0.27,1.03,0.37,0.37,0.252,96.4,11.85,8.1
Canandaigua,7/8/2019,10:44:15,CGLT(A),25.3,25,6.274,392.4,0.22,0.84,0.35,0.35,0.252,95.3,11.77,8.07
Canandaigua,7/8/2019,10:44:25,CGLT(A),25.6,26,6.164,392.7,0.2,0.75,0.34,0.34,0.232,93.9,11.62,8.05
Canandaigua,7/8/2019,10:44:35,CGLT(A),26.2,26,6.055,392.8,0.2,0.73,0.35,0.35,0.242,93.2,11.57,8.04
Canandaigua,7/8/2019,10:44:45,CGLT(A),26.9,27,5.917,392.8,0.17,0.64,0.37,0.37,0.232,93,11.58,8.04
Canandaigua,7/8/2019,10:44:55,CGLT(A),27.6,28,5.807,393.1,0.21,0.79,0.37,0.36,0.252,93,11.62,8.04
Canandaigua,7/8/2019,10:45:05,CGLT(A),28.5,29,5.735,393.2,0.18,0.64,0.35,0.35,0.202,93,11.63,8.03
Canandaigua,7/8/2019,10:45:15,CGLT(A),29.8,30,5.635,392.8,0.15,0.54,0.36,0.35,0.222,93.1,11.68,8.04
Canandaigua,7/8/2019,10:45:25,CGLT(A),30.6,31,5.508,392.8,0.17,0.62,0.36,0.36,0.222,93.3,11.75,8.04
Canandaigua,7/8/2019,10:45:35,CGLT(A),31.8,32,5.379,393,0.16,0.59,0.35,0.35,0.242,93.2,11.77,8.04
Canandaigua,7/8/2019,10:45:45,CGLT(A),33.6,34,5.264,393.2,0.18,0.65,0.34,0.34,0.182,93.2,11.81,8.04
Canandaigua,7/8/2019,10:45:55,CGLT(A),35.4,35,5.136,392.9,0.15,0.53,0.33,0.33,0.192,93.2,11.85,8.04
Canandaigua,7/8/2019,10:46:05,CGLT(A),37.4,37,4.999,393.3,0.15,0.53,0.34,0.34,0.192,93.3,11.9,8.04
Canandaigua,7/8/2019,10:46:15,CGLT(A),38.5,39,4.934,393.7,0.15,0.54,0.37,0.36,0.252,93.5,11.94,8.04
Canandaigua,7/8/2019,10:46:25,CGLT(A),39.9,40,4.904,394.1,0.15,0.55,0.37,0.36,0.242,93.4,11.94,8.03
Canandaigua,7/8/2019,10:46:35,CGLT(A),41.1,41,4.873,394,0.13,0.45,0.37,0.36,0.302,92.3,11.81,8.01
Canandaigua,7/8/2019,10:46:45,CGLT(A),43.1,43,4.806,394.2,0.18,0.67,0.35,0.35,0.302,91.8,11.77,8.01
Canandaigua,7/8/2019,10:46:55,CGLT(A),44,44,4.771,394.4,0.18,0.65,0.37,0.36,0.302,91.7,11.77,8.01
Canandaigua,7/8/2019,10:47:05,CGLT(A),45.9,46,4.76,394.6,0.16,0.6,0.41,0.41,0.332,91.6,11.76,8
Canandaigua,7/8/2019,10:47:15,CGLT(A),46.8,47,4.743,395.1,0.13,0.46,0.38,0.37,0.342,90.8,11.66,7.98
Canandaigua,7/8/2019,10:47:25,CGLT(A),48.8,49,4.738,395.2,0.14,0.5,0.38,0.37,0.412,90,11.56,7.97
Canandaigua,7/8/2019,10:56:04,CGLT(B),0,0,23.913,387.1,0.17,0.62,0.04,0.04,0.232,107.6,9.07,8.36
Canandaigua,7/8/2019,10:55:54,CGLT(B),0.1,0,23.873,387.4,0.205,0.75,-0.015,0,0.272,107.25,9.04,8.36
Canandaigua,7/8/2019,10:56:24,CGLT(B),0.4,0,23.923,387,0.19,0.69,0.02,0.01,0.312,108.3,9.12,8.38
Canandaigua,7/8/2019,10:56:34,CGLT(B),0.8,1,23.917,387,0.2,0.74,0.01,0.01,0.272,108.3,9.13,8.39
Canandaigua,7/8/2019,10:56:44,CGLT(B),1.5,1,23.819,386.9,0.23,0.86,-0.01,0,0.302,107.9,9.1,8.39
Canandaigua,7/8/2019,10:56:54,CGLT(B),2.1,2,23.498,387,0.26,0.99,-0.01,0,0.332,107.3,9.1,8.4
Canandaigua,7/8/2019,10:57:04,CGLT(B),2.4,2,23.293,387.9,0.27,1,0.03,0.03,0.302,107.7,9.18,8.39
Canandaigua,7/8/2019,10:57:14,CGLT(B),2.8,3,23.198,388.6,0.28,1.05,0,0,0.372,107.3,9.16,8.39
Canandaigua,7/8/2019,10:57:24,CGLT(B),3.4,3,23.094,389.5,0.37,1.4,-0.01,0,0.412,106.8,9.13,8.39
Canandaigua,7/8/2019,10:57:34,CGLT(B),3.8,4,22.992,389.8,0.37,1.41,0.03,0.03,0.492,107,9.17,8.39
Canandaigua,7/8/2019,10:57:44,CGLT(B),4.1,4,22.922,389.9,0.4,1.52,-0.02,0,0.532,107.1,9.19,8.39
Canandaigua,7/8/2019,10:57:54,CGLT(B),4.2,4,22.881,390,0.47,1.82,0.07,0.07,0.532,107.3,9.22,8.39
Canandaigua,7/8/2019,10:58:04,CGLT(B),4.5,5,22.843,389.9,0.47,1.81,0.05,0.05,0.482,107.3,9.22,8.39
Canandaigua,7/8/2019,10:58:14,CGLT(B),4.8,5,22.804,390,0.46,1.78,0.02,0.01,0.512,107.3,9.23,8.39
Canandaigua,7/8/2019,10:58:24,CGLT(B),5,5,22.761,389.8,0.47,1.8,0.03,0.03,0.522,107.2,9.22,8.39
Canandaigua,7/8/2019,10:58:34,CGLT(B),5.5,5,22.127,385.8,0.61,2.36,0.01,0.01,0.312,104.7,9.11,8.37
Canandaigua,7/8/2019,10:58:44,CGLT(B),5.9,6,20.743,385.6,0.46,1.76,0.04,0.04,0.282,103.3,9.23,8.35
Canandaigua,7/8/2019,10:58:54,CGLT(B),6.2,6,20.028,388.8,0.42,1.61,0.07,0.07,0.322,104.9,9.52,8.35
Canandaigua,7/8/2019,10:59:04,CGLT(B),6.6,7,19.86,389.2,0.38,1.47,0.08,0.08,0.252,105.4,9.6,8.34
Canandaigua,7/8/2019,10:59:14,CGLT(B),6.8,7,19.702,388.9,0.37,1.43,0.12,0.11,0.272,105.4,9.63,8.33
Canandaigua,7/8/2019,10:59:24,CGLT(B),6.9,7,19.511,389.1,0.34,1.31,0.07,0.07,0.292,105.3,9.66,8.33
Canandaigua,7/8/2019,10:59:34,CGLT(B),7,7,19.356,389.8,0.35,1.34,0.12,0.12,0.262,105.6,9.71,8.32
Canandaigua,7/8/2019,10:59:44,CGLT(B),7.2,7,19.242,389.9,0.34,1.29,0.09,0.09,0.242,105.5,9.73,8.32
Canandaigua,7/8/2019,10:59:54,CGLT(B),7.6,8,19.058,388.6,0.33,1.27,0.08,0.07,0.252,105,9.72,8.31
Canandaigua,7/8/2019,11:00:04,CGLT(B),7.9,8,18.719,388.6,0.33,1.25,0.14,0.13,0.252,104.8,9.77,8.31
Canandaigua,7/8/2019,11:00:14,CGLT(B),8.2,8,18.502,389.2,0.32,1.22,0.13,0.13,0.222,105.1,9.84,8.31
Canandaigua,7/8/2019,11:00:24,CGLT(B),8.4,8,18.32,388.7,0.34,1.28,0.12,0.12,0.232,105.2,9.88,8.31
Canandaigua,7/8/2019,11:00:34,CGLT(B),8.7,9,18.078,388.6,0.31,1.19,0.14,0.13,0.282,104.9,9.9,8.3
Canandaigua,7/8/2019,11:00:44,CGLT(B),9.1,9,17.704,387,0.26,0.96,0.09,0.09,0.252,104.1,9.9,8.3
Canandaigua,7/8/2019,11:00:54,CGLT(B),9.6,10,16.992,386,0.25,0.94,0.15,0.14,0.222,103.2,9.95,8.3
Canandaigua,7/8/2019,11:01:04,CGLT(B),10,10,16.325,387.3,0.24,0.91,0.14,0.14,0.202,103.8,10.15,8.3
Canandaigua,7/8/2019,11:01:14,CGLT(B),10.5,10,15.927,388.1,0.26,0.99,0.13,0.13,0.282,104.2,10.28,8.29
Canandaigua,7/8/2019,11:01:24,CGLT(B),10.9,11,15.578,389,0.24,0.91,0.16,0.16,0.312,103.4,10.28,8.27
Canandaigua,7/8/2019,11:01:34,CGLT(B),11.3,11,15.323,389.3,0.27,1.02,0.15,0.15,0.282,103.2,10.32,8.27
Canandaigua,7/8/2019,11:01:44,CGLT(B),11.9,12,15.009,388.3,0.28,1.04,0.18,0.18,0.292,103.1,10.38,8.27
Canandaigua,7/8/2019,11:01:54,CGLT(B),12.6,13,14.527,387.7,0.29,1.1,0.19,0.19,0.312,102.4,10.42,8.26
Canandaigua,7/8/2019,11:02:04,CGLT(B),13.1,13,14.07,388,0.3,1.14,0.17,0.17,0.362,102.1,10.49,8.25
Canandaigua,7/8/2019,11:02:14,CGLT(B),13.7,14,13.798,388,0.36,1.38,0.19,0.19,0.352,102.6,10.6,8.25
Canandaigua,7/8/2019,11:02:24,CGLT(B),14.6,15,13.049,384.5,0.39,1.49,0.21,0.2,0.432,100.8,10.58,8.24
Canandaigua,7/8/2019,11:02:34,CGLT(B),15.5,15,11.931,384.8,0.37,1.43,0.2,0.19,0.352,100.2,10.79,8.23
Canandaigua,7/8/2019,11:02:44,CGLT(B),16.3,16,11.232,387,0.35,1.33,0.2,0.19,0.412,101.2,11.08,8.23
Canandaigua,7/8/2019,11:02:54,CGLT(B),17.2,17,10.438,385,0.32,1.22,0.24,0.24,0.332,100.4,11.19,8.22
Canandaigua,7/8/2019,11:03:04,CGLT(B),17.9,18,9.842,387.4,0.31,1.18,0.26,0.26,0.342,101.4,11.47,8.22
Canandaigua,7/8/2019,11:03:14,CGLT(B),18.6,19,9.405,387.7,0.29,1.1,0.25,0.25,0.332,100.8,11.52,8.21
Canandaigua,7/8/2019,11:03:24,CGLT(B),19.6,20,8.82,387.1,0.31,1.16,0.32,0.32,0.352,99.2,11.5,8.19
Canandaigua,7/8/2019,11:03:34,CGLT(B),20.5,21,8.205,387.6,0.29,1.09,0.3,0.29,0.292,98.7,11.61,8.18
Canandaigua,7/8/2019,11:03:44,CGLT(B),21.4,21,7.596,387.7,0.26,1,0.3,0.29,0.212,97.2,11.61,8.15
Canandaigua,7/8/2019,11:03:54,CGLT(B),22,22,7.167,389.4,0.29,1.08,0.36,0.36,0.262,96.5,11.64,8.14
Canandaigua,7/8/2019,11:04:04,CGLT(B),22.5,23,6.934,389.9,0.28,1.05,0.33,0.33,0.232,96.3,11.7,8.13
Canandaigua,7/8/2019,11:04:14,CGLT(B),23.1,23,6.674,390.6,0.31,1.16,0.34,0.33,0.232,96,11.73,8.12
Canandaigua,7/8/2019,11:04:24,CGLT(B),23.7,24,6.491,391.3,0.24,0.89,0.35,0.35,0.272,95.5,11.72,8.1
Canandaigua,7/8/2019,11:04:34,CGLT(B),24.3,24,6.349,391.8,0.2,0.74,0.33,0.33,0.272,94.5,11.65,8.09
Canandaigua,7/8/2019,11:04:44,CGLT(B),24.7,25,6.235,392.1,0.2,0.73,0.34,0.34,0.242,93.5,11.56,8.07
Canandaigua,7/8/2019,11:04:54,CGLT(B),25.3,25,6.13,392.4,0.2,0.74,0.31,0.31,0.252,93,11.52,8.06
Canandaigua,7/8/2019,11:05:04,CGLT(B),26,26,6.038,392.7,0.21,0.8,0.33,0.32,0.212,93,11.55,8.06
Canandaigua,7/8/2019,11:05:14,CGLT(B),26.7,27,5.995,393,0.22,0.82,0.33,0.33,0.222,93.1,11.58,8.06
Canandaigua,7/8/2019,11:05:24,CGLT(B),27.1,27,5.919,392,0.19,0.7,0.36,0.35,0.282,92.8,11.56,8.05
Canandaigua,7/8/2019,11:05:34,CGLT(B),27.6,28,5.752,392.3,0.22,0.82,0.34,0.34,0.222,92.6,11.58,8.05
Canandaigua,7/8/2019,11:05:44,CGLT(B),28.1,28,5.625,392.9,0.2,0.72,0.38,0.38,0.242,92.4,11.6,8.04
Canandaigua,7/8/2019,11:05:54,CGLT(B),28.8,29,5.532,393.7,0.21,0.76,0.36,0.36,0.262,91.8,11.56,8.03
Canandaigua,7/8/2019,11:06:04,CGLT(B),29.6,30,5.501,393.9,0.2,0.73,0.38,0.37,0.272,91.5,11.52,8.03
Canandaigua,7/8/2019,11:06:14,CGLT(B),30.2,30,5.474,393.9,0.21,0.77,0.37,0.36,0.282,91.3,11.51,8.02
Canandaigua,7/8/2019,11:06:24,CGLT(B),30.8,31,5.446,393.9,0.2,0.72,0.38,0.37,0.252,91.1,11.48,8.02
Canandaigua,7/8/2019,11:06:34,CGLT(B),31.5,31,5.395,393.9,0.18,0.67,0.39,0.38,0.252,90.8,11.46,8.01
Canandaigua,7/8/2019,11:06:44,CGLT(B),32.3,32,5.361,394.2,0.18,0.65,0.35,0.35,0.272,90.7,11.46,8.01
Canandaigua,7/8/2019,11:06:54,CGLT(B),33.1,33,5.331,394.1,0.2,0.74,0.38,0.38,0.272,90.7,11.47,8.01
Canandaigua,7/8/2019,11:07:04,CGLT(B),33.6,34,5.301,394.2,0.2,0.73,0.41,0.4,0.282,90.8,11.49,8.01
Canandaigua,7/8/2019,11:07:14,CGLT(B),34.1,34,5.292,394.4,0.19,0.69,0.39,0.38,0.242,90.9,11.51,8.01
Canandaigua,7/8/2019,11:07:24,CGLT(B),34.7,35,5.283,394.3,0.16,0.58,0.36,0.36,0.252,90.9,11.51,8.01
Canandaigua,7/8/2019,11:07:34,CGLT(B),35.2,35,5.278,394.4,0.2,0.75,0.42,0.41,0.252,91,11.52,8.01
Canandaigua,7/8/2019,11:07:44,CGLT(B),35.6,36,5.283,394.4,0.18,0.65,0.37,0.37,0.262,91,11.53,8
Canandaigua,7/8/2019,11:07:54,CGLT(B),35.7,36,5.29,394.4,0.18,0.65,0.41,0.41,0.282,91,11.52,8.01
Canandaigua,7/8/2019,11:08:04,CGLT(B),36,36,5.286,394.3,0.18,0.68,0.4,0.4,0.212,91,11.52,8
Canandaigua,7/8/2019,13:14:39,CGLT(C),0,0,24.533,386.5,0.14,0.49,0.01,0.01,0.212,111.7,9.3,8.4
Canandaigua,7/8/2019,13:14:49,CGLT(C),1.5,1,24.198,385.8,0.19,0.71,0.04,0.03,0.292,110.8,9.28,8.41
Canandaigua,7/8/2019,13:15:09,CGLT(C),1.9,2,23.506,388.6,0.28,1.04,0.04,0.03,0.362,108.9,9.24,8.4
Canandaigua,7/8/2019,13:15:19,CGLT(C),2.1,2,23.488,388.2,0.31,1.16,0.02,0.02,0.352,108.7,9.23,8.4
Canandaigua,7/8/2019,13:15:29,CGLT(C),2.2,2,23.384,388.5,0.3,1.12,0.02,0.02,0.342,108.6,9.24,8.4
Canandaigua,7/8/2019,13:15:39,CGLT(C),2.5,3,23.342,389.2,0.31,1.18,0.02,0.02,0.332,108.3,9.22,8.4
Canandaigua,7/8/2019,13:15:49,CGLT(C),3.2,3,23.221,389.2,0.42,1.6,0.05,0.04,0.392,108.1,9.22,8.41
Canandaigua,7/8/2019,13:15:59,CGLT(C),3.8,4,22.92,389.2,0.46,1.77,0.05,0.05,0.392,108.2,9.29,8.41
Canandaigua,7/8/2019,13:16:09,CGLT(C),4.2,4,22.637,389.2,0.48,1.87,0.08,0.08,0.392,108,9.31,8.41
Canandaigua,7/8/2019,13:16:19,CGLT(C),4.5,4,22.305,388.8,0.57,2.19,0.04,0.04,0.342,107.6,9.34,8.4
Canandaigua,7/8/2019,13:16:29,CGLT(C),5,5,21.738,387.7,0.49,1.9,0.12,0.12,0.302,106.8,9.36,8.4
Canandaigua,7/8/2019,13:16:39,CGLT(C),5.2,5,21.041,387.8,0.4,1.55,0.09,0.09,0.302,106.6,9.48,8.39
Canandaigua,7/8/2019,13:16:49,CGLT(C),5.8,6,20.35,387.8,0.39,1.51,0.11,0.1,0.762,105.2,9.48,8.36
Canandaigua,7/8/2019,13:16:59,CGLT(C),6.3,6,19.908,389.7,0.43,1.66,0.1,0.1,0.982,105.2,9.57,8.34
Canandaigua,7/8/2019,13:17:09,CGLT(C),7.1,7,19.795,389.8,0.4,1.53,0.07,0.07,1.112,105.1,9.59,8.33
Canandaigua,7/8/2019,13:17:19,CGLT(C),7.9,8,19.643,389.9,0.39,1.5,0.07,0.06,0.942,105,9.6,8.32
Canandaigua,7/8/2019,13:17:29,CGLT(C),8.2,8,19.534,390.2,0.36,1.39,0.09,0.09,0.862,105.1,9.64,8.32
Canandaigua,7/8/2019,13:17:39,CGLT(C),9.1,9,19.244,385.6,0.31,1.19,0.08,0.07,0.732,101.7,9.37,8.32
Canandaigua,7/8/2019,13:17:49,CGLT(C),10.8,11,17.728,382.8,0.29,1.09,0.04,0.04,0.462,101,9.59,8.3
Canandaigua,7/8/2019,13:17:59,CGLT(C),11.1,11,16.311,386.3,0.25,0.96,0.16,0.15,0.432,101.9,9.97,8.3
Canandaigua,7/8/2019,13:18:09,CGLT(C),11.6,12,15.659,384.4,0.26,0.99,0.17,0.16,0.422,101.1,10.03,8.28
Canandaigua,7/8/2019,13:18:19,CGLT(C),12,12,14.573,385.9,0.31,1.16,0.13,0.12,0.392,100.7,10.24,8.28
Canandaigua,7/8/2019,13:18:29,CGLT(C),12.2,12,14.189,387,0.32,1.21,0.13,0.13,0.472,102.1,10.46,8.27
Canandaigua,7/8/2019,13:18:39,CGLT(C),12.4,12,13.93,387.9,0.33,1.25,0.18,0.18,0.512,102.6,10.58,8.27
Canandaigua,7/8/2019,13:18:49,CGLT(C),12.7,13,13.699,387.7,0.32,1.22,0.16,0.16,0.442,102.3,10.6,8.26
Canandaigua,7/8/2019,13:18:59,CGLT(C),12.9,13,13.491,388.1,0.34,1.3,0.21,0.21,0.482,101.8,10.6,8.25
Canandaigua,7/8/2019,13:19:09,CGLT(C),13.3,13,13.229,388.3,0.32,1.22,0.19,0.18,0.432,102,10.67,8.25
Canandaigua,7/8/2019,13:19:19,CGLT(C),13.8,14,12.964,387.9,0.33,1.25,0.18,0.18,0.482,101.7,10.71,8.24
Canandaigua,7/8/2019,13:19:29,CGLT(C),14.6,15,12.568,388.1,0.35,1.33,0.21,0.2,0.492,101.4,10.78,8.23
Canandaigua,7/8/2019,13:19:39,CGLT(C),15.1,15,12.11,386.3,0.32,1.24,0.21,0.21,0.452,100.1,10.75,8.22
